Name,Precursor_type,NCE,CE,Ion_mode,InChIKey,Formula,Ionization,PrecursorMZ,SMILES,RT,MSMS,intensity,TQ_CE
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,191.1,5.69,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,210.1,5.49,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,220.1,5.49,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,199.0,5.39,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,180.0,5.09,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,196.0,5.09,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,123.0,465.33,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,221.1,446.45,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,250.0,43.66,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,258.0,42.96,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,84.0,42.56,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,256.0,405.09,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,221.1,4.9,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,178.0,4.8,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,238.0,4.7,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,168.0,4.5,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,272.1,4.5,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,202.0,4.3,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,174.0,4.2,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,238.1,4.1,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,298.1,37.26,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,201.1,35.76,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,296.1,33.37,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,242.1,326.07,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,234.1,30.07,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,207.1,3.4,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,252.0,3.4,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,125.0,3.3,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,298.1,3.1,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,95.0,27.67,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,277.1,268.23,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,257.0,26.37,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,66.0,26.07,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,261.1,257.24,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,220.1,25.97,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,117.1,25.47,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,214.1,24.58,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,81.0,234.77,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,295.0,23.88,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,102.0,23.78,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,138.0,227.77,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,262.1,225.17,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,218.1,21.98,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,237.1,21.98,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,273.1,21.88,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,109.0,21.38,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,238.1,21.28,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,269.0,20.18,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,196.1,2.9,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,204.1,2.9,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,285.1,2.9,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,240.1,2.6,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,157.1,2.4,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,217.1,2.4,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,237.1,2.4,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,204.0,2.0,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,224.1,2.0,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,75.0,19.68,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,234.0,189.81,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,162.0,18.78,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,164.0,18.68,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,191.0,18.58,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,139.0,18.38,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,201.0,18.38,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,254.0,18.38,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,235.1,177.42,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,260.1,17.58,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,113.0,17.38,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,177.1,17.38,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,219.0,17.18,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,259.0,159.24,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,243.1,152.85,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,283.0,15.58,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,123.0,145.65,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,219.1,14.59,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,271.0,14.09,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,156.1,13.99,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,253.1,13.59,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,215.1,12.89,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,245.0,12.79,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,214.0,12.39,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,236.1,12.39,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,152.0,11.69,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,274.0,11.49,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,178.0,11.39,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,211.1,100.8,39
4-Hydroxymidazolam,[M+H]+,75.0,51.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,342.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,56.0,10.29,39
4-Hydroxymidazolam,[M+H-NH3]+,75.0,48.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,325.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,221.1,999.0,37
4-Hydroxymidazolam,[M+H-NH3]+,75.0,48.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,325.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,297.1,999.0,37
4-Hydroxymidazolam,[M+H-NH3]+,75.0,48.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,325.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,257.0,91.21,37
4-Hydroxymidazolam,[M+H-NH3]+,75.0,48.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,325.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,250.0,87.11,37
4-Hydroxymidazolam,[M+H-NH3]+,75.0,48.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,325.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,271.1,81.92,37
4-Hydroxymidazolam,[M+H-NH3]+,75.0,48.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,325.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,260.1,71.33,37
4-Hydroxymidazolam,[M+H-NH3]+,75.0,48.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,325.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,228.1,7.79,37
4-Hydroxymidazolam,[M+H-NH3]+,75.0,48.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,325.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,270.1,7.59,37
4-Hydroxymidazolam,[M+H-NH3]+,75.0,48.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,325.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,219.0,7.39,37
4-Hydroxymidazolam,[M+H-NH3]+,75.0,48.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,325.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,232.1,7.09,37
4-Hydroxymidazolam,[M+H-NH3]+,75.0,48.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,325.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,242.1,627.77,37
4-Hydroxymidazolam,[M+H-NH3]+,75.0,48.0,P,ZYISITHKPKHPKG-UHFFFAOYSA-N,C18H13ClFN3O,ESI,325.1,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,11.22,256.0,611.19,37
